Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
337,14996055,Ccg Tru,2026-01-10 13:27:32,0.325,3,ccgtru
338,14630737,Niranjan Nakkala,2026-01-12 05:15:31,0.325,4,niranjanmudhiraj
339,15004771,hiros,2026-01-15 05:11:26,0.325,21,hiroshige1
340,15011520,Krylov Alexander,2026-01-14 20:58:26,0.325,19,krylovalexander
341,14612107,Robert,2026-01-13 06:34:37,0.325,7,roshaw
342,14589082,Overvalue Awareness,2026-01-13 09:00:35,0.325,3,overvalueawareness
343,14856500,Aleksandr Kruchinin,2026-01-14 11:32:24,0.325,8,aleksandrkruchinin
344,14589201,zakihiro,2026-01-15 20:16:03,0.325,20,zakihiro
345,15038450,Echosss,2026-01-14 09:56:09,0.325,18,echosss
346,14634806,Roland Luethy,2026-01-15 02:29:29,0.325,5,rluethy
347,14942173,Lingyu Cao,2026-01-15 14:57:58,0.325,13,lingyuuuuu
348,14590337,ST_nokin,2026-01-15 06:58:26,0.325,2,stnokin
349,14596728,1!,2026-01-15 16:25:08,0.325,5,ibrahimqasimi
350,14658170,Alam Shihab,2026-01-15 18:29:50,0.325,9,alamshihab075
351,14589277,Jirka Borovec,2026-01-15 21:24:29,0.325,19,jirkaborovec
352,15038313,SUN shuhai,2026-01-07 15:04:07,0.325,5,sunshuhai
353,14727947,Dimpal Yadav,2026-01-13 17:49:37,0.325,41,dimpalyadav29
354,15028645,Jack zhu,2026-01-15 17:54:14,0.325,8,o2scix
355,14788713,cute baby king,2025-12-28 17:24:57,0.325,69,zhiyiliu2
356,14901137,那个男人,2026-01-13 06:03:50,0.325,22,muran169633
357,14594982,Steve Le (Solokop),2026-01-15 07:53:19,0.324,29,solokop
358,15069951,kiptoxen,2026-01-08 14:42:11,0.324,5,kiptoxen
359,14590154,耶✌,2026-01-04 10:56:43,0.324,135,qifeihhh666
360,15017329,Himanshu Gupta,2026-01-11 19:51:39,0.324,71,himanshugupta1411
361,14667499,BounDropout,2026-01-13 20:36:55,0.324,11,"barathanaslan,merfarukelik"
362,15066090,FFIirefly,2026-01-14 14:43:35,0.324,5,"ffiirefly,mooonbeam,stardust133"
363,14902677,Ahmad 1423,2026-01-15 17:53:39,0.324,43,ahmad1423
364,14882360,GHXJHHY,2025-12-18 14:54:20,0.324,39,"codelee2345,hyxtju,roderick040913"
365,14686850,Arunagirinadan Sudharshan,2026-01-15 17:06:12,0.324,68,sudhanaruna
366,14797896,chunle xie,2026-01-06 10:28:54,0.324,18,"bemeliana,chunlexie,seabra1,wangwenjie123465,wiillaan1"
367,15051103,qiwei,2026-01-05 06:10:49,0.324,4,qiweizhou666
368,15036136,hytahy,2026-01-03 14:40:31,0.324,17,hytahy
369,14628458,Ctrl+C Police,2026-01-03 03:56:36,0.324,2,chabaheythem
370,14659865,408cnm,2026-01-03 08:48:27,0.324,6,hututunb
371,15001630,Nuno Ferreira,2026-01-07 04:08:08,0.324,34,ngcferreira
372,14732677,b cd,2026-01-03 07:19:30,0.324,16,bcdfehjfcu
373,15046623,[Deleted] 43f90cbe-2af0-46fa-8579-0234923db666,2026-01-03 15:00:12,0.324,3,blackspace2
374,15051343,mas_kimur,2026-01-15 14:35:12,0.324,13,maskimur
375,14656956,Jeryos,2026-01-03 19:58:28,0.324,33,joulskaf
376,15024331,Houston Hao Zhang,2026-01-12 21:31:54,0.324,21,"houstonhaozhang,wwwwzz,xiaoluyou"
377,15052509,Seif Eddine Achour,2026-01-15 22:18:28,0.324,38,seifachour12
378,14725711,SwayingCash,2026-01-04 05:50:16,0.324,9,swayingcash
379,15053287,qorvila,2026-01-12 08:23:42,0.324,15,"jovlixu,qorvila,zavlino"
380,14732506,404405,2026-01-06 07:41:20,0.324,16,"tzj888,wrikki21,yw6666"
381,14609284,MASAAKI HAYASHI,2026-01-04 13:33:43,0.324,3,masaakihayashi
382,14818765,Fabian Henning,2026-01-04 13:39:53,0.324,2,crustacean
383,14591354,zlj,2026-01-08 11:55:42,0.324,15,zhanglujuan
384,14593158,Dmitry Kozlov,2026-01-05 06:18:39,0.324,8,dkozlov
385,14659680,holmes van,2026-01-05 08:12:01,0.324,16,"holmesvan,lewisalpaca"
386,15023370,Samsay24,2026-01-05 11:07:18,0.324,1,samsay23
387,14603199,Arpit1Bansal,2026-01-15 20:04:15,0.324,9,arpit1bansal
388,14973142,hana87hana,2026-01-15 23:53:23,0.324,10,hana87hana
389,15047163,shj,2026-01-02 09:20:00,0.324,3,sunghun
390,14588635,Dhavan Shah,2026-01-09 19:15:03,0.324,8,dhavanshah99
391,15068258,sollstice,2026-01-08 06:30:20,0.324,5,sollstice
392,15060867,Rreese,2026-01-06 09:21:08,0.324,5,rreese
393,15054853,Taoist Saltedfish,2026-01-06 17:40:16,0.324,6,"sherlockjy,taoistsaltedfish"
394,15070008,yelphora,2026-01-08 14:32:46,0.323,4,yelphora
395,15035152,lyzzz,2026-01-08 07:26:48,0.323,6,"baileyi,lyzzzi"
396,15069344,S3unburst,2026-01-15 10:23:42,0.323,5,"bllluebelll,hawthornn,s3unburst"
397,15066935,JR,2026-01-10 08:51:15,0.323,6,jurijsruko
398,15072360,fazzedon,2026-01-09 02:53:09,0.323,2,fazzedon
399,14661310,waticson,2026-01-15 14:43:46,0.323,20,yutodennou
400,14644785,Hikari_30,2026-01-14 12:43:48,0.323,2,hikari30
401,14611429,jorge fabian avila,2026-01-15 22:36:58,0.323,7,jorgefabianavila
402,14595265,Pawan Rama Mali,2026-01-15 17:13:29,0.323,89,pawanmali
403,15065163,Qui1nn,2026-01-15 10:11:50,0.323,5,"beiguo6,horizon0,qui1nn"
404,15051329,Caresment,2026-01-14 21:37:07,0.323,26,caresment
405,15039992,SSV,2026-01-15 20:51:49,0.323,33,vigneshirtt
406,15015805,Grace Wang011026,2026-01-01 18:24:01,0.323,2,gracewang011026
407,15046717,Jensen_01,2026-01-02 06:03:58,0.323,1,jensen01
408,14972185,Gold,2026-01-02 11:41:06,0.323,2,jijingdeyi
409,15047822,SpaceDebri,2026-01-02 14:18:57,0.323,1,ryotaohno0805
410,14590168,Nischal Lal Shrestha,2026-01-06 11:23:03,0.323,46,nischallal
411,14701317,lhw0314,2026-01-04 10:03:51,0.323,10,lhw0314
412,15004894,lmao3322,2026-01-14 15:48:11,0.323,41,lmao3322
413,14602337,OrKatz,2026-01-15 10:15:22,0.323,65,orkatz2
414,15069466,senzaro,2026-01-14 14:26:07,0.323,5,senzaro
415,14866627,Pavel Kazlou,2026-01-15 22:08:58,0.323,18,paulik
416,15063731,ruzvelo,2026-01-14 05:40:02,0.323,4,"kivlora,renziva,ruzvelo"
417,15070575,Mohammad Ragab,2026-01-08 22:30:03,0.323,2,mr0106
418,15043808,Andrew Naymushin,2026-01-03 15:17:15,0.323,3,andrewsokolovsky
419,14588119,Alexey Filimonov,2026-01-15 14:31:57,0.322,21,alexeyfil
420,14708754,Yosshi999,2026-01-15 13:25:12,0.322,31,yosshi999
421,15028111,Manoj Prabhakar,2026-01-03 14:45:59,0.322,10,manojprabhaakr
422,14928751,ConchZzz,2026-01-11 12:52:35,0.322,3,conchzzz
423,15069391,charizard,2026-01-15 19:15:11,0.322,6,sharmaharshit
424,14598916,ax0080,2026-01-15 03:50:01,0.322,5,ax0080
425,14588402,Daniel Legorreta,2026-01-15 15:50:15,0.322,2,legorreta
426,14645689,Akira Hirohashi,2026-01-02 14:08:08,0.322,17,akirahirohashi
427,15050635,XieQiuHao,2026-01-04 02:12:33,0.322,3,harrisxie
428,15069403,tulvexo,2026-01-14 14:13:05,0.322,5,tulvexo
429,14591399,THUNDER THUNDER,2026-01-11 07:54:54,0.322,1,thunderthunder
430,15060241,Soetsu Shida,2026-01-14 03:50:58,0.322,4,soetsushida
431,15070311,AidenSong123,2026-01-09 13:12:11,0.321,4,aidensong123
432,14768807,Arun Rajiah,2025-12-30 06:59:26,0.321,4,arunrajiah
433,15037869,Kiko2024,2026-01-13 11:54:36,0.321,3,zhangtengfei02
434,14588219,Kunal Aarse,2026-01-12 19:51:17,0.321,81,kunalinfinite
435,15039100,nightelf,2025-12-30 13:09:19,0.321,1,nightelfdavid
436,14898832,msu_fki,2026-01-15 18:32:58,0.321,16,czzschatten
437,14954125,Daniel Gärber,2025-12-31 18:15:03,0.321,50,gandagorn
438,15019002,IshiharaMasaki,2026-01-09 05:26:20,0.321,9,ishiharamasaki
439,14589210,AnupamDGuy,2026-01-15 18:44:29,0.321,5,anupamdguy
440,15068038,lishell liang,2026-01-15 15:43:18,0.321,7,lishellliang
441,15036566,Vivek Verma,2026-01-01 14:30:36,0.321,4,cosmicescape
442,15043758,choinanyoung,2026-01-15 22:41:42,0.321,12,choinanyoung
443,14592277,Kien Doan Trung,2026-01-01 14:04:12,0.321,12,doantrungkien
444,14767419,th3888,2026-01-01 15:03:51,0.321,1,th3888
445,15047684,Pasha Burnyshev,2026-01-02 11:56:22,0.321,1,burnyshev
446,15049470,Davide Cozzolino,2026-01-11 20:33:35,0.321,34,davidecozzolino
447,15005787,Evan,2026-01-03 10:41:29,0.321,2,david082
448,15059952,Devliang,2026-01-06 06:09:13,0.321,2,devliang
449,14992206,kmingc,2026-01-08 02:18:57,0.321,1,kmingc
450,14590960,Barkat Ali Arbab,2026-01-12 15:38:25,0.321,4,barkataliarbab
451,14963328,Viacheslav Popika,2026-01-01 21:35:30,0.321,18,popikeyshen
452,15065265,Wind0fall,2026-01-14 14:34:21,0.321,5,"raindroop,snowwflakee,wind0fall"
453,15026560,Yurii Z,2025-12-31 07:58:20,0.321,1,yuriiz
454,15033848,Jugal Marfatia,2026-01-11 20:27:21,0.321,1,jmarfati
455,14588654,Johnny Hyland,2026-01-12 16:19:38,0.321,2,johnnyhyland
456,15056010,Dheeraj Sahi,2026-01-12 19:26:42,0.321,17,"dheerajsahi,keyurbhuta"
457,14831090,Hyun-woo Kim,2026-01-13 00:29:29,0.321,1,hwkims
458,14616557,web3cainiao,2026-01-13 02:38:44,0.321,2,web3cainiao
459,14990342,HineMusk,2026-01-13 09:10:34,0.321,1,hinemusk
460,14590458,Bo Peng,2026-01-13 16:55:39,0.321,2,bopengiowa
461,14732485,Nat Bel ML Fun,2026-01-13 23:55:20,0.321,5,natbel4ml
462,14606483,Rohan Norden,2026-01-14 15:39:28,0.321,2,rohannorden
463,15070151,Hurshan R,2026-01-14 16:17:18,0.321,2,hurshanr
464,14613437,lytCNAORevision2018,2026-01-15 10:32:22,0.321,21,lytcnaorevision2018
465,14589084,Istri Baik,2026-01-15 02:01:47,0.321,2,istribaik
466,15061415,AnonymousTorchCat,2026-01-12 13:05:42,0.321,4,anonymoustorchcat
467,15040786,Luo RuoFei,2025-12-31 03:48:21,0.321,1,luoruofei
468,14593125,tensor choko,2025-12-31 05:25:30,0.321,2,tensorchoko
469,15065241,Imamuzzaki Abu Salam,2026-01-15 00:58:33,0.321,18,imamuzzakiabusalam
470,14594013,Divya2122,2026-01-15 07:38:54,0.321,38,divya2122
471,15065832,MECHINE,2026-01-07 14:09:22,0.32,2,nainglinwai
472,14895796,tueno,2025-12-30 23:22:24,0.32,4,takatoueno
473,14789079,yen345,2025-12-09 09:20:25,0.32,21,yen345
474,14605302,Aphrodite,2025-12-22 17:28:33,0.32,9,aphrodite874
475,14903711,ishtyy,2026-01-15 23:38:33,0.32,8,ishtyy
476,15065785,zylvano,2026-01-07 14:33:54,0.32,4,zylvano
477,15063854,pralixo,2026-01-07 13:48:47,0.32,5,pralixo
478,14978607,huangju zhou,2026-01-15 15:06:22,0.32,14,huangjuzhou
479,14831426,Linh V. 🐶,2026-01-15 12:48:14,0.32,20,vklinhhh
480,15068234,mellqora,2026-01-08 06:23:48,0.32,2,mellqora
481,15067791,prylone,2026-01-08 03:48:26,0.32,4,prylone
482,15043731,Khánh Dw,2026-01-09 08:02:55,0.32,10,noskaiser
483,14654296,Kaiser,2026-01-15 19:35:58,0.32,20,snnguynvnk19hl
484,15059435,Abhishek Godara321,2026-01-05 22:00:49,0.32,2,abhishekgodara321
485,15066122,Mohammed Ibrahim,2026-01-13 12:04:21,0.32,4,mohammedibrahim02
486,15011076,dddd,2025-12-27 12:47:14,0.32,1,drusillaf
487,14597872,samu2505,2026-01-15 14:02:50,0.32,111,samu2505
488,15029075,nicferrari,2025-12-27 13:26:36,0.32,1,nicferrari
489,14646903,Remus Swift,2025-12-27 13:39:22,0.32,10,remusswift
490,15022263,Alp Eren Aslan,2025-12-27 19:12:35,0.32,2,alperenaslann
491,14992750,Musab Ahmed,2025-12-27 20:31:53,0.32,3,musabyagoub
492,14971321,Ichthys AUT,2026-01-10 20:10:25,0.32,9,davidfischinger
493,14806365,whm8016,2025-12-29 02:12:26,0.32,13,whm8016
494,15025535,JIANGTING,2025-12-28 08:49:29,0.32,5,jiangting0818
495,14836435,Rudraditya Thakur,2025-12-29 07:07:34,0.32,4,rudradityathakur
496,15033087,Ivan Tretyakov,2025-12-30 19:27:28,0.32,3,hopeofchange
497,14620194,PTPKJHRT,2025-12-29 12:11:16,0.32,2,lauvfpitipak
498,15022591,Sudharsan,2025-12-30 02:58:42,0.32,4,sidreyas25
499,15042446,Shevchenko Max,2025-12-31 16:27:01,0.32,1,gggglol
500,14590478,Savan Javia,2026-01-02 04:43:48,0.32,2,savanjaviya
501,15047515,jfdhvn,2026-01-04 03:18:43,0.32,6,jfdhvn
502,15068259,azuraeli,2026-01-08 07:13:17,0.32,4,azuraeli
503,14977502,AmanReddy412,2026-01-02 07:54:06,0.319,16,amanreddy412
504,14806147,Xunden,2025-12-18 04:59:53,0.319,6,xunden
505,14818598,ZiluXie,2025-12-29 06:38:59,0.319,6,"yangjun123,ziluxie,zorange1234"
506,14711852,mercury12512,2025-12-19 01:57:28,0.319,1,mercury12512
507,14997537,KirillKlem,2025-12-19 13:52:28,0.319,1,kirillklem
508,14622612,kakuteki,2025-12-21 07:55:56,0.319,1,kakuteki
509,14626981,cyberia,2025-12-23 22:35:45,0.319,3,cyberia
510,14717418,Robson,2025-12-21 19:51:19,0.319,1,robsonsan
511,14596663,Markggg02,2025-12-22 13:12:56,0.319,2,maoyeguan
512,15018355,Nishant Singhal,2025-12-24 09:43:18,0.319,1,stacknishant
513,15019487,SeungBaek,2025-12-24 15:11:48,0.319,2,seungbaek
514,14594098,Ryo Takaki,2025-12-24 16:06:45,0.319,5,ryotakaki
515,14967548,xuwuu,2026-01-06 01:59:38,0.319,14,lovemaid
516,14599982,ts,2025-12-25 15:28:51,0.319,14,tsasakits
517,15038816,luyu zhou,2026-01-08 18:54:21,0.319,25,luyuzhou413
518,15030765,shogo,2026-01-11 10:48:18,0.319,24,shogo123
519,15065843,tornexa,2026-01-07 14:33:49,0.319,4,tornexa
520,14592768,Mahdi Ravaghi,2026-01-15 20:14:04,0.319,330,ravaghi
521,14650344,Jeki Wan Taufik,2025-12-17 12:08:12,0.319,20,"abdelazizel7or,jekiwantaufik"
522,14698917,Mariona Piqué Vidal,2025-11-20 12:24:09,0.319,11,marionapiquvidal
523,14719254,Santeri Hukari,2025-11-30 15:05:15,0.319,20,ghostysh
524,14591789,Vaibhav Sharma,2025-11-21 10:40:51,0.319,3,vaibhavsharma3012
525,14592185,AAElter,2025-11-21 22:15:43,0.319,12,aaelter
526,14592030,polarhippo,2025-11-22 14:25:56,0.319,1,namandhankhar
527,14810717,VivienFlrt,2025-11-22 18:49:08,0.319,3,vivienflrt
528,14627810,골든 파라곤,2025-11-22 20:52:23,0.319,1,dlxogh03
529,14591302,Maheen Riaz,2025-12-10 15:58:13,0.319,119,maheenriaz1122
530,14601420,Charismatic Pizza Party🍕,2026-01-11 04:06:23,0.319,4,debugendless
531,14607389,howardatri,2025-11-26 05:33:42,0.319,13,howardatri
532,14602299,youich wada,2025-11-23 22:38:27,0.319,2,youichwada
533,14602084,Karan Singh,2025-12-12 06:01:31,0.319,61,curiouscyborgs
534,14643679,natsu,2025-11-24 07:00:46,0.319,10,natsuhiko
535,14826404,ganzoo,2025-11-24 09:10:12,0.319,1,gnzrg25
536,14603478,Please gift us an NVIDIA GPU,2025-11-24 16:48:36,0.319,2,"chickenta2ta,yurinagayo"
537,14833835,Kartik Garg,2025-11-25 10:38:38,0.319,1,bigochampion
538,14723504,YichiZ,2025-12-29 09:44:44,0.319,15,yichiisallyouneed
539,14844808,Bojan Tunguz,2025-11-26 21:48:04,0.319,5,tunguz
540,14794776,porply,2025-11-28 07:34:45,0.319,1,porply
541,14630025,Pixel Phantoms,2025-11-28 20:34:23,0.319,3,"sundareshkarthicg,tharunithitj"
542,14716389,Maika Jusu,2025-12-01 00:40:05,0.319,1,maikajusu
543,14588954,Picky Owls,2025-12-15 03:46:48,0.319,21,"kimtran0601,lyuzhouzhao,morrobrown,shichentang,zhiheng02"
544,14879986,郑诗籍 ZhengShiJi,2025-12-02 13:20:47,0.319,3,zhengshiji
545,14623835,CloudYU,2025-12-03 17:08:17,0.319,2,matricloud
546,14598611,Ganzorig Batnasan,2025-12-07 08:57:59,0.319,1,ganzobtn
547,14604706,Tech Creed,2026-01-13 10:05:28,0.319,73,"manojkumars00,muki2003"
548,14957673,haohlu,2025-12-13 07:26:00,0.319,9,fdhyniuyeye
549,14847538,hs ling,2025-12-15 06:01:59,0.319,4,hsling0727
550,14698920,TSBYJ2001,2025-12-15 13:07:04,0.319,6,tsbyj2001
551,14591474,Tom W,2026-01-11 21:16:50,0.319,107,tomwwwww
552,14595767,Ophira IA,2026-01-15 21:37:06,0.319,104,"gabrielsmd,kristhianaguilar,mateusunicamp,pedcos,victorcavalcante"
553,14609340,da_pond,2026-01-14 12:06:36,0.319,7,dapond
554,14982948,Abhinav Sharma,2025-12-17 07:05:20,0.319,1,abhinavsharma0706
555,14983506,Abu Kanabek [dsmlkz],2025-12-17 07:44:28,0.319,1,abukanabek
556,14983287,CanCanSinger,2025-12-23 14:01:26,0.319,3,cancansinger
557,14928228,Krystian Wróbel,2026-01-15 21:52:20,0.319,37,"alicjapakulska,krystianwrbel"
558,14789276,SHASHAN LUMBHANI,2025-12-10 10:17:04,0.319,25,shashanlumbhani
559,14775549,Deep_learning_vision,2025-12-10 12:53:58,0.319,41,"hungjuichiu,m143040101,silenttimeless"
560,14671440,Kasa chu,2025-12-04 03:47:22,0.319,6,chukai
561,14692604,cold_star,2025-12-02 14:38:02,0.319,2,a406161167
562,14934359,No Kasumi No BanGDream,2025-12-10 11:02:56,0.319,8,"cjwing,poemcourt"
563,14611767,rnawaz02,2025-12-26 05:20:48,0.319,28,rnawaz02
564,14865070,study Y,2025-12-13 10:23:36,0.319,3,studyy
565,14889610,awaken1737,2025-12-03 15:53:35,0.319,1,awaken1737
566,14893942,W Jade,2025-12-04 06:09:29,0.319,1,wangjademirror
567,14644464,Jaipal Deora,2025-12-05 05:48:27,0.319,3,jaipaldeora
568,14860390,Boris Konstantinovskii,2025-12-05 20:15:51,0.319,1,jusill
569,14593856,Hussein Dawood,2025-12-05 22:28:23,0.319,5,hussiendaoud
570,14818965,Josseph siao,2025-12-07 07:47:58,0.319,22,jossephsiao
571,14602689,Flouka,2025-12-07 12:04:08,0.319,3,mohamedtoukabri
572,14921133,Raymond Yan,2025-12-07 14:16:00,0.319,1,incandescenty
573,14835842,z shuyang,2025-12-28 12:04:58,0.319,62,"muteman,zshuyang"
574,14875239,SUPERadonai,2025-12-09 02:03:29,0.319,1,trumpadonai
575,14670716,round21,2025-12-09 07:25:28,0.319,7,"round21,skyhashimoto"
576,14590101,Suda,2025-12-09 08:19:02,0.319,2,chaneyma
577,14591186,Aleksandr Gaptrakhmanov,2025-12-13 05:12:14,0.319,21,insuperabile
578,14825480,Danie509401,2025-12-10 03:20:48,0.319,37,danie509401
579,14881300,umbrenana,2025-12-12 11:23:16,0.319,12,umbrenana
580,14658396,Tagir Analyzes,2025-12-09 17:55:16,0.319,1,tagirkhairutdinov
581,14910357,BUET_last_men_standing,2026-01-11 09:53:58,0.319,6,"shadmantabib,tasriadtias"
582,14941589,To be happy,2025-12-10 07:15:51,0.319,1,yaokaixinya123
583,14678839,Abhishek Prithvi Teja,2025-12-10 13:03:51,0.319,2,prithvi1029
584,14940614,Lei Ming,2025-12-12 08:37:29,0.319,10,reigns10086
585,14951246,Aarav Gupta,2025-12-11 14:04:14,0.319,1,aaravgupta21
586,14791797,ANON TOKYO,2025-12-11 17:49:08,0.319,1,caichilin
587,14809681,GOPISETTI SANDIVYA SRESHTA,2025-12-12 08:15:21,0.319,3,gssreshta
588,14958674,kawhi0.0,2025-12-12 15:03:31,0.319,1,kawhi00
589,14958731,Rafael Frade #2,2025-12-12 15:12:53,0.319,1,rafaelfrade
590,14668477,zpy,2025-12-15 03:54:53,0.319,12,zhuangpeiyu
591,14607844,Komil Parmar,2025-12-13 14:19:04,0.319,3,komilparmar
592,14963760,alchemist226,2025-12-18 08:55:49,0.319,2,alchemist226
593,14616680,Danielle Lesin,2025-12-13 18:45:15,0.319,29,"ladyfaye,wodenzaz"
594,14964423,hesian,2025-12-17 16:15:58,0.319,3,hesian
595,14971068,libera826,2025-12-17 06:05:49,0.319,8,libear826
596,14781233,YCC,2025-12-15 11:32:58,0.319,2,cheneyyang
597,14972033,john Dora,2025-12-15 13:04:02,0.319,2,johndora
598,14974870,Caf,2025-12-16 00:12:18,0.319,1,oestersem
599,14885364,Ryuta Yamamoto,2026-01-10 11:23:12,0.319,3,motryutay
600,14615436,Bhargavaram Gajula,2026-01-02 08:53:13,0.319,22,bhargavaramgajula007
601,14604952,AnpAn_Men,2025-12-16 16:37:27,0.319,1,anpanmen
602,14975217,Yifeng PENG,2026-01-09 07:23:14,0.319,3,yifengpeng
603,14971334,GBG4717,2025-12-17 07:48:37,0.319,1,gbg4717
604,14618152,klo000,2025-12-17 18:56:04,0.319,16,klo000
605,14679087,深度学习123456,2025-12-24 11:05:34,0.319,4,yaorangxiao
606,14993469,Abid Ali Awan,2025-12-18 19:25:13,0.319,1,kingabzpro
607,14989923,KimDongJun,2025-12-19 06:47:00,0.319,1,anticaffe
608,14614814,Lucas Tao888,2025-12-19 08:50:10,0.319,1,lucastao888
609,14644512,Lucas Tao,2025-12-20 06:49:28,0.319,1,xuhuinan
610,15000732,Little_Villain,2025-12-20 14:14:03,0.319,2,"hackerz01,littlevillain"
611,14609837,PUNIT LOHAN,2026-01-15 22:15:37,0.319,12,punitlohan
612,14921304,Artem Rumyantsev,2026-01-15 10:35:36,0.319,14,tovvelie
613,14614218,BizGenius,2025-12-21 22:02:32,0.319,5,sandeepsarkar13
614,14935648,simin tan,2026-01-14 17:46:39,0.319,79,simingtan
615,15010482,eastani,2025-12-22 13:01:24,0.319,1,eastvalleyn
616,14635375,Daniel Bekker,2025-12-22 21:37:07,0.319,3,danielbekker
617,14902345,qingsong liu1,2026-01-15 18:40:47,0.319,34,"muqiaoli99,qingsongliu1"
618,15013432,xericver,2026-01-03 07:57:43,0.319,14,yhxielalala
619,15013383,TKMSMT,2025-12-23 09:04:35,0.319,5,tkmsmt
620,15032519,Tabe,2026-01-03 16:35:24,0.319,19,"yuchen2024,zeweishou"
621,14589509,Chen Nora,2025-12-24 10:16:23,0.319,2,chennora
622,15017542,Chuancheng Shi,2025-12-24 23:10:42,0.319,1,chuanchengshi
623,14993886,Ali Ozan Memetoglu,2025-12-28 21:02:08,0.319,15,aliozanmemetoglu
624,14965466,cjsj156,2025-12-26 06:47:35,0.319,6,cjsj156
625,15009385,holyholy,2026-01-01 17:15:03,0.319,17,holy5contents
626,14684888,Keep forward,2026-01-13 01:12:12,0.319,13,sea777555
627,14966761,Afraaz Syed,2025-12-27 17:24:56,0.319,2,afraazsyed
628,14981973,Yudong Wang,2025-12-30 18:34:31,0.319,2,dawnkin
629,15046045,Alen Mangattu,2026-01-09 00:25:00,0.319,16,alenmangattu
630,15054481,stangvel,2026-01-04 17:04:33,0.319,2,stangvel
631,14912250,xxxx333,2026-01-11 06:48:29,0.319,4,xxxx333
632,14716315,Thangnguyen33,2026-01-11 08:03:17,0.319,2,thangnguyen33
633,15032224,LAASEN,2026-01-12 14:32:41,0.319,1,laasen
634,14865482,Surendrakumar Ramlignam,2026-01-15 07:14:50,0.319,5,skumarramparimala
635,14726815,dukeprashanth,2026-01-15 16:41:29,0.319,1,dukeprashanth
636,15019622,Kshetrimayum Abo,2026-01-01 11:14:44,0.319,1,kshetrimayumabo
637,14591788,Nina,2026-01-02 13:49:50,0.319,4,nina2025
638,15058803,Kushagra Gupta,2026-01-07 18:56:07,0.318,1,kushagragupta28xoxo
639,14919573,Caleb Chandrasekar,2026-01-15 14:13:42,0.318,1,calebchandrasekar
640,15015660,azajooooo,2026-01-15 05:50:22,0.318,25,azajooooo
641,14591424,Hzwlf,2025-12-24 16:43:43,0.317,42,fhfdgrhghj
642,14786726,Yitzik,2025-12-24 04:50:29,0.317,41,"eliplutchok,yitzik"
643,14590103,Sunny Nguyen,2025-11-15 22:27:37,0.317,4,sunnynguyensanjoseca
644,14847577,beginner M,2026-01-15 17:33:47,0.317,14,bacteriamania
645,14781008,Dhruv Sandhu,2025-11-18 14:35:20,0.317,1,dhruvsandhu1
646,14783923,Lee,2025-12-08 01:12:43,0.317,4,"frederickvlee,sjlee101"
647,14609522,dragon zhang,2025-11-19 08:07:43,0.317,8,dragonzhang
648,14598635,Gobind Singh 82,2025-11-19 07:32:11,0.317,7,gobindsingh82
649,14764072,USTC,2025-11-19 12:13:16,0.317,1,"haoqinhong,imgood0001"
650,14794974,seigato,2025-12-01 10:34:25,0.317,18,gujingxiao0726
651,14591930,IKLab Inc.,2025-11-20 05:11:40,0.317,32,"kkbbss,saeedkhan01"
652,14846402,li0819,2025-12-28 04:59:08,0.317,11,li0819
653,14670232,CToraq,2025-12-09 12:02:30,0.317,5,ctoraq
654,14803711,LouiseSirius,2025-12-10 16:46:24,0.316,18,louisesirius
655,14677371,Yone,2025-12-21 07:31:13,0.316,4,theunforgiven7
656,15067805,delta47x,2026-01-08 06:01:52,0.316,3,delta47x
657,14941554,zhuweiyuan,2025-12-10 10:20:38,0.316,1,zhuweiyuan
658,15012274,Aditya Goyal,2025-12-28 20:13:40,0.316,3,synthreaper
659,14934360,Chang JHsun,2025-12-10 03:48:47,0.316,10,changjhsun
660,15062886,Beisenbek Nurassyl [dsmlkz],2026-01-06 19:14:19,0.315,2,nurikw3
661,14861721,John Doe,2025-11-29 15:44:40,0.315,3,osamurai
662,14602619,TSDS,2026-01-15 21:26:23,0.314,129,tusharsharmads
663,15037248,Gabteni Mouhamed,2026-01-12 23:35:33,0.314,16,gabtenimouhamed
664,14592553,januaries mawioo,2026-01-07 08:52:53,0.313,2,januariesmawioo
665,14880291,Hotson Honet,2026-01-15 22:08:47,0.312,21,hotsonhonet
666,14628966,_Ayaya2022,2025-12-24 13:17:00,0.312,4,"ayaya2022,xiaojianli508"
667,14940740,leehueiping,2025-12-10 08:30:50,0.312,5,leehueiping
668,14672723,Denghao Wang,2025-11-18 05:08:46,0.312,16,denghaowang
669,14643483,JZ Zhou,2025-11-23 15:32:36,0.312,21,gerogezjz
670,14651985,ELNAGEEB-HEMA,2025-11-22 22:27:46,0.312,27,"monkeydhema,thelastsmilodon"
671,14605102,Hóf Tamás,2026-01-05 23:11:02,0.312,71,hftams
672,14672688,kazi raheel,2025-12-15 18:13:45,0.312,34,kaziraheel
673,15045975,snehal,2026-01-12 23:35:02,0.312,10,snehalverma10
674,14590818,Raijin,2025-12-21 05:19:11,0.312,14,vencerlanz09
675,14602823,lets be champoin,2026-01-15 14:12:00,0.312,11,hweowe
676,14732344,ali mohammadi,2026-01-15 06:03:53,0.311,36,alimohammadi9
677,14591034,Gunes Evitan,2026-01-14 08:09:42,0.311,35,gunesevitan
