Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
681,15056241,lon guo,2026-01-09 19:53:28,70.829249369745,1,longuo
682,14885336,Hervind Philipe,2026-01-09 08:23:04,70.829249369985,2,hervind
683,15031087,AlessandroDaldossi,2026-01-09 18:31:05,70.829249404022,6,alessandrodaldossi
684,15032110,Luciano Peralta,2026-01-09 09:09:04,70.829249462188,1,lucianobastidas
685,15037221,yuhui Yao,2026-01-09 07:01:12,70.82924968048,56,yuhuiyao
686,14796397,nesya,2026-01-08 07:11:41,70.835271120422,60,nesyaru
687,14942994,Yxela,2026-01-08 16:56:05,70.83691346904,1,alexycactus
688,15068350,KevinY1210,2026-01-08 18:21:20,70.836913731455,30,keviny1210
689,14979175,koji,2026-01-08 10:17:35,70.836913967483,9,kojiaa
690,14993653,Egor Kulishov,2026-01-08 10:50:09,70.836913967483,4,naladwepo
691,14775313,Md Boktiar Mahbub Murad,2026-01-08 11:01:29,70.836913967483,56,mbmmurad
692,14798502,Dave Frank,2026-01-08 12:36:52,70.83691793503,115,davefrank419
693,15062385,WuHZ1020,2026-01-08 13:22:05,70.836954222543,8,wuhz1020
694,14971155,"Kawahara, Taishi",2026-01-08 13:20:16,70.836954222543,10,kawaharataishi
695,14894429,Abhijeet Bhargava,2026-01-08 04:25:16,70.836954237689,126,abhijeetbhargava
696,14775733,Charismatic Pizza Party🍕,2026-01-08 04:53:19,70.836954237689,21,debugendless
697,14821834,Leo,2026-01-08 05:55:31,70.836954237689,7,leo123321
698,14813117,GOPISETTI SANDIVYA SRESHTA,2026-01-08 08:48:50,70.836954237689,8,gssreshta
699,15012961,Vyanktesh Dwivedi,2026-01-08 09:02:13,70.836954237689,4,vyankteshdwivedi
700,15028515,xorrnd,2026-01-07 18:35:53,70.837336859703,11,xorrnd
701,15067618,hoeyrzt62,2026-01-08 01:53:13,70.837408368997,1,hoeyrzt62
702,14793669,jayjay,2026-01-07 16:59:03,70.837752830273,7,jayjay75
703,15091590,Brownxf,2026-01-13 20:15:13,70.838290618761,1,brownxf
704,15091631,Ballingj,2026-01-13 20:33:47,70.838290618761,1,ballingj
705,15091665,Cortezoa,2026-01-13 20:47:00,70.838290618761,1,cortezoa
706,15091696,eimsnesstl,2026-01-13 21:04:17,70.838290618761,1,eimsnesstl
707,15091734,edithr922,2026-01-13 21:08:23,70.838290618761,1,edithr922
708,15091762,teltrvrg,2026-01-13 21:35:02,70.838290618761,1,teltrvrg
709,15091832,fakeyd758,2026-01-13 22:07:05,70.838290618761,1,fakeyd758
710,15091901,urdyyz111,2026-01-13 22:39:36,70.838290618761,1,urdyyz111
711,15091943,stusso,2026-01-13 22:54:46,70.838290618761,1,stusso
712,15091980,copeit63,2026-01-13 23:13:58,70.838290618761,1,copeit63
713,15092469,Dwightds,2026-01-14 02:16:59,70.838290618761,1,dwightds
714,15092466,e911uj196,2026-01-14 02:19:15,70.838290618761,1,e911uj196
715,15092486,tramelkv,2026-01-14 02:26:25,70.838290618761,1,tramelkv
716,14901027,Ryuuga89,2026-01-08 15:22:38,70.838576767159,2,ryuuga89
717,15066619,MICADEE,2026-01-08 17:12:15,70.838581568397,2,adegladius
718,15067590,C.H.,2026-01-08 01:31:18,70.838581713709,1,chiakihikage
719,14959198,Grant Allison,2026-01-08 02:31:16,70.838581794314,14,mnem0nic7
720,15036992,Oleksii Nahirnyi,2026-01-07 21:03:12,70.838581795695,7,oleksiinahirnyi
721,15066806,JR,2026-01-07 18:56:32,70.838581805598,2,jurijsruko
722,15066788,Ifeoluwa Adewumi,2026-01-07 19:20:26,70.838730583894,1,ifeadewumi
723,14775254,Yusuf Sertkaya,2026-01-07 17:55:01,70.838730889508,9,yusufsertkayaysk
724,15021383,刘睿祺,2026-01-07 17:12:42,70.838732037,20,ruiqiliu123
725,15039485,Lee's Fay,2026-01-07 13:47:15,70.838788827323,18,leesfay
726,14816473,Sadra Koocheckzadeh Nematollahi,2026-01-07 17:15:15,70.838960435574,68,sadrakoocheckzadeh
727,15061851,tngmb08,2026-01-07 13:46:23,70.838960544103,2,tngmb08
728,14843679,Hard working elves,2026-01-07 12:28:05,70.838960609406,215,"mahdiseddigh,mahnazse,mehranazad,tom99763"
729,14797857,Hüseyin Bayoğlu,2026-01-07 08:35:14,70.839637633719,32,hseyinbayolu
730,15041029,ykm2023,2026-01-07 09:35:59,70.839637642129,2,ykm2023
731,15065410,Tuấn Lương,2026-01-07 14:16:47,70.841182732675,1,luonganhtuan93
732,15038129,blaaaaaa,2026-01-08 07:12:45,70.841182834568,7,"beatrice1010,blaaaaaa"
733,14795386,X,2026-01-07 12:12:09,70.841183240418,8,"harukata,irohaafternoon,yutake"
734,15047304,optuna,2026-01-07 08:00:58,70.841185570004,5,optuna
735,14899407,Xiang Li,2026-01-07 06:56:15,70.841187406155,19,gordonli1014
736,15041125,baiztJeffery,2026-01-07 08:15:58,70.841189260984,4,baiztjeffery
737,14989615,the AI programmer,2026-01-07 13:48:51,70.841190672386,10,theaiprogrammer
738,14976596,Vibhatsu,2026-01-07 06:45:44,70.841193535532,4,vibhatsu
739,15066883,dtmfspyv,2026-01-07 19:39:35,70.844318444913,1,dtmfspyv
740,15066920,kachaara3,2026-01-07 19:54:08,70.844318444913,1,kachaara3
741,15066960,lrbzru,2026-01-07 20:07:49,70.844318444913,1,lrbzru
742,15066996,ttllcojy,2026-01-07 20:23:57,70.844318444913,1,ttllcojy
743,15067023,Walkervnn,2026-01-07 20:40:49,70.844318444913,1,walkervnn
744,15067069,fingudyi,2026-01-07 20:59:00,70.844318444913,1,fingudyi
745,15067102,Gailsteel666,2026-01-07 21:16:10,70.844318444913,1,gailsteel666
746,15067140,nogggn,2026-01-07 21:31:21,70.844318444913,1,nogggn
747,15067178,snookparams,2026-01-07 21:48:05,70.844318444913,1,snookparams
748,15067215,AnnaClay,2026-01-07 22:01:35,70.844318444913,1,annaclaymc
749,15067248,Romboughbk,2026-01-07 22:21:56,70.844318444913,1,romboughbk
750,15067279,ramoi9884,2026-01-07 22:24:06,70.844318444913,1,ramoi9884
751,15067316,hukecii,2026-01-07 22:53:45,70.844318444913,1,hukecii
752,15067350,bialyolmodel,2026-01-07 23:10:54,70.844318444913,1,bialyolmodel
753,15067372,Ramonaxxx,2026-01-07 23:26:25,70.844318444913,1,ramonaxxx
754,15067387,speerpx,2026-01-07 23:42:09,70.844318444913,1,speerpx
755,15067415,hancexvz3,2026-01-07 23:58:04,70.844318444913,1,hancexvz3
756,15067434,tykeveau,2026-01-08 00:15:48,70.844318444913,1,tykeveau
757,15067464,deepfeedawa,2026-01-08 00:28:09,70.844318444913,1,deepfeedawa
758,15066324,analzb347,2026-01-07 16:36:09,70.844319577161,1,analzb347
759,15066375,avanbxca,2026-01-07 16:52:51,70.844319577161,1,avanbxca
760,15066437,shooparm7,2026-01-07 17:08:40,70.844319577161,1,shooparm7
761,15066480,mimeghr07,2026-01-07 17:12:00,70.844319577161,1,mimeghr07
762,15066530,pullszzn,2026-01-07 17:40:49,70.844319577161,1,pullszzn
763,15066595,Laureenmd,2026-01-07 17:58:10,70.844319577161,1,laureenmd
764,15066646,cetidc,2026-01-07 18:14:58,70.844319577161,1,cetidc
765,15066708,altaik291,2026-01-07 18:30:44,70.844319577161,1,altaik291
766,15066743,oxboypc,2026-01-07 18:46:51,70.844319577161,1,oxboypc
767,15066839,Pattonmz,2026-01-07 19:20:23,70.844319577161,1,pattonmz
768,14885198,JaimeF,2026-01-07 00:32:43,70.853900251417,13,druidh
769,14855061,kwon yong deuk,2026-01-07 01:35:11,70.853909424296,62,kwonyongdeuk
770,14969374,Su Thanh Cong,2026-01-08 01:03:42,70.85391379253,1,suthcong
771,14794499,RAN Matrix,2026-01-07 02:20:30,70.853913800304,84,"athulkrishnaanj,bloodemissary,nevinpm"
772,14940918,jeanjean111,2026-01-06 23:07:24,70.853914890399,5,jeanjean111
773,15058033,Zhelezin Mikhail,2026-01-07 11:03:46,70.853989601818,1,blacklunx
774,15051768,JB Bryant,2026-01-08 09:18:27,70.854014946949,2,jbbryant
775,15055809,fyoshiha,2026-01-07 03:45:48,70.854018672946,5,fyoshiha
776,15050581,Tacata Mathewes,2026-01-06 17:15:27,70.854018688487,3,tacatamathewes
777,15061750,Copernicus,2026-01-06 13:32:21,70.854073683784,1,hzihimel
778,14862652,Serge,2026-01-14 22:18:03,70.85433111227,32,serg132003
779,14962898,Michael Kamal 92,2026-01-06 11:29:53,70.855904397354,15,michaelkamal92
780,15044989,Jordan Totty,2026-01-06 11:00:16,70.855905301391,1,jordantotty
781,14909490,Ayush Panchal,2026-01-09 04:19:21,70.857488511916,14,ayushpanchal3689
782,14810215,iwakimii,2026-01-06 07:22:44,70.857886886347,2,iwakimii
783,15015559,Robert Cruse Jr,2026-01-09 16:48:06,70.857888012305,18,robertcrusejr
784,14881167,Bharanishankar V,2026-01-06 05:28:07,70.859592456552,23,bharani5898
785,14772169,Andrey de Oliveira,2026-01-05 00:33:38,70.867717415955,46,andreyvro
786,15028923,Giovanni Marco Dall'Olio,2026-01-05 16:49:12,70.868423736116,5,dalloliogm
787,15056996,2g,2026-01-10 14:11:59,70.868497937094,5,ystsuji
788,14775032,Irish Rickey,2026-01-05 15:25:42,70.868501300511,28,rickeyirish
789,14776845,Maximiliano,2026-01-05 20:25:36,70.868501300511,3,maximim
790,14780092,cm391,2026-01-05 19:02:34,70.868501308804,1,mccocoful
791,15032088,tethdhdjd,2026-01-05 10:54:25,70.872828167098,14,tethdhdjd
792,15037211,Fayche,2026-01-05 20:39:53,70.87304115923,18,fayche
793,14836368,Shevchenko Max,2026-01-05 11:49:25,70.873041177743,3,gggglol
794,14869345,AlexRH,2026-01-05 09:29:26,70.875361005428,6,alexrh
795,14777369,kigasudayooo,2026-01-05 08:15:48,70.87562098388,9,argon1215
796,15026226,Abhinav Sharma,2026-01-05 07:30:28,70.876226765982,2,abhinavsharma0706
797,14880344,Panmelon,2026-01-05 06:18:40,70.876919237202,2,panmelon
798,14797940,Dmitry Kozlov,2026-01-05 05:03:07,70.877272165153,4,dkozlov
799,14941248,Gia Huy Trần,2026-01-03 16:28:16,70.877344834931,2,giahuytran1
800,14853975,kkunizaw,2026-01-05 03:46:49,70.878014228669,35,kkunizaw
801,14858172,Gpvd28,2025-12-30 10:27:25,70.888730478969,45,gpvd28
802,15008063,[Deleted] 8d0e8cc7-a80d-49e9-b42e-9488eb24a407,2026-01-06 21:33:03,70.892080400297,5,del=8e97dc33e6bff74b
803,14895562,GeHaohua,2026-01-05 01:01:48,70.892100617269,22,gehaohua
804,15055946,MS-05 ざこ,2026-01-05 01:55:07,70.892100913142,1,royalacecat
805,14889390,Sky Lion,2026-01-09 13:13:43,70.892130783885,65,"atshimamura,galois1123"
806,14935895,Yaofei Li | Jingxiang Cheng,2026-01-04 14:21:07,70.893494669701,32,"chengjingxiang,fengjiuge123"
807,15035715,shigengtian,2026-01-04 13:43:25,70.894416865314,4,shigengtian
808,14772297,Salt708,2026-01-04 10:57:58,70.894419469588,14,shionao7
809,14882522,zongze Yan,2026-01-07 02:33:06,70.8944201401,10,aaayan
810,15047880,Aditio Nugroho,2026-01-05 00:48:53,70.897038243668,12,aditionugroho
811,14978682,tomneng,2026-01-04 09:28:36,70.897042500487,6,tomneng
812,14969730,Tipsy Scholar,2026-01-04 08:31:07,70.897042950133,7,"marx114514,nameless1134,tipsyscholarasuka"
813,14819844,Munir Ghanem,2026-01-17 08:23:19,70.897092480731,85,munirghanem
814,14788280,denden12,2026-01-05 14:08:20,70.8971433133,28,denden12
815,15032475,Snorf,2026-01-04 05:50:15,70.89956712587,3,snorfyang
816,14771278,natsuiro,2025-11-30 12:55:10,70.9059043331,1,"daiwakun,shuu0914"
817,15055372,Skeenaa,2026-01-04 19:43:26,70.908866447323,1,skeenaa
818,15055398,JenniferVib,2026-01-04 20:00:58,70.908866447323,1,jennifervib
819,15055429,eydieiy92,2026-01-04 20:17:30,70.908866447323,1,eydieiy92
820,15055457,Szocki,2026-01-04 20:18:45,70.908866447323,1,szocki
821,15055485,MichaelBellsi,2026-01-04 20:47:08,70.908866447323,1,michaelbellsi
822,15055508,throx46,2026-01-04 21:02:20,70.908866447323,1,throx46
823,15055568,Kooncegn,2026-01-04 21:37:15,70.908866447323,1,kooncegn
824,15055594,tubarwjc9,2026-01-04 21:53:48,70.908866447323,1,tubarwjc9
825,15055627,weotta73,2026-01-04 22:12:00,70.908866447323,1,weotta73
826,15055650,Chandler67,2026-01-04 22:23:49,70.908866447323,1,chandler67
827,15055670,bintcdg,2026-01-04 22:44:05,70.908866447323,1,bintcdg
828,15055702,Elmerlink,2026-01-04 22:57:13,70.908866447323,1,elmerlink
829,15055722,Thrashmn,2026-01-04 23:16:35,70.908866447323,1,thrashmn
830,15055742,Karen Riding,2026-01-04 23:29:54,70.908866447323,1,karenriding
831,15055757,racemy641,2026-01-04 23:48:22,70.908866447323,1,racemy641
832,15055777,gersonme,2026-01-05 00:04:24,70.908866447323,1,gersonme
833,15055794,maliarua,2026-01-05 00:18:12,70.908866447323,1,maliarua
834,15055808,Fentoncz,2026-01-05 00:37:57,70.908866447323,1,fentoncz
835,15055828,porgok744,2026-01-05 00:53:39,70.908866447323,1,porgok744
836,15056086,creptlgp,2026-01-05 03:11:38,70.908866447323,1,creptlgp
837,15056105,gardyczn,2026-01-05 03:17:53,70.908866447323,1,gardyczn
838,15056193,Chauvinpd,2026-01-05 03:35:42,70.908866447323,1,chauvinpd
839,15056160,memoydeep,2026-01-05 03:36:00,70.908866447323,1,memoydeep
840,15017371,Xiao Hongjiao,2026-01-04 08:51:40,70.909425837832,4,xiaohongjiao
841,14951084,Fle3n,2026-01-04 17:11:37,70.90944740518,5,fleongg
842,14770297,FrederikZ,2026-01-03 15:25:05,70.909722814788,29,zkirederf
843,15054503,Morsem,2026-01-04 14:12:30,70.911180475564,1,morsem
844,15054559,Carlosrichar,2026-01-04 14:27:47,70.911180475564,1,carlosrichar
845,15054619,Draperdp,2026-01-04 14:44:45,70.911180475564,1,draperdp
846,15054676,Petermcdoz,2026-01-04 15:00:39,70.911180475564,1,petermcdoz
847,15054724,Boydenlt,2026-01-04 15:18:24,70.911180475564,1,boydenlt
848,15054780,Tamaraml,2026-01-04 15:34:03,70.911180475564,1,tamaraml
849,15054822,Messingerda,2026-01-04 15:49:52,70.911180475564,1,messingerda
850,15054864,JStangerpl,2026-01-04 15:55:01,70.911180475564,1,jstangerpl
851,15054910,vaticsg6,2026-01-04 16:25:37,70.911180475564,1,vaticsg6
852,15054963,Garnerkb,2026-01-04 16:38:56,70.911180475564,1,garnerkb
853,15055004,garekd8,2026-01-04 16:56:40,70.911180475564,1,garekd8
854,15055037,xylaser,2026-01-04 17:15:12,70.911180475564,1,xylaser
855,15055088,Arnolday,2026-01-04 17:30:25,70.911180475564,1,arnolday
856,15055173,LCaByrddt,2026-01-04 18:01:49,70.911180475564,1,lcabyrddt
857,15055252,Hernandeznv,2026-01-04 18:32:58,70.911180475564,1,hernandeznv
858,15055291,teises339,2026-01-04 18:52:28,70.911180475564,1,teises339
859,15055313,rotoszsml,2026-01-04 19:09:11,70.911180475564,1,rotoszsml
860,15045644,Divagar N,2026-01-03 20:27:16,70.921380247325,10,divagarn
861,14821035,TK.Jack,2026-01-03 13:48:10,70.921386885624,42,tkjack
862,15036302,Ryota__Ohno,2026-01-04 03:34:04,70.921712782649,19,ryotaohno0805
863,15050662,Shamim Hasan,2026-01-03 21:49:43,70.922414728221,1,shamimhasan8
864,15050039,gaoqian4869,2026-01-03 06:18:51,70.922519528495,2,gaoqian4869
865,15046016,nknefedov,2026-01-02 23:07:19,70.922649547882,4,fannnnnn
866,14801773,AkiraIshikawa,2026-01-01 22:48:21,70.923384345393,44,akiraishikawa
867,15037948,AMYYMA,2026-01-02 14:13:50,70.924136058661,3,xlyawan
868,14913888,Ivan Vorfolomeev,2026-01-02 14:37:58,70.924136058661,4,ivanvorfolomeev
869,15019569,Daniil Krizhanovskyi,2026-01-02 09:01:18,70.924270178389,8,daniilkrizhanovskyi
870,14783706,Ruslan Vdovychenko,2026-01-02 10:42:56,70.924270178389,5,rolandw0w
871,14898728,Dodiya  Mahavirsinh,2026-01-02 13:10:06,70.924270178389,1,dodiyamahavirsinh
872,15001551,dhue123,2026-01-02 07:24:42,70.924282195745,7,dhue123
873,14972911,Krishna Mohan Shah,2026-01-02 08:40:24,70.924282259112,9,krishnamohanshah
874,14982776,kekuru,2026-01-02 03:28:39,70.924429409688,10,soyaishihara
875,15046161,EL Atrach Mohamed Amine,2026-01-02 00:26:45,70.924430272852,2,amineelatrach07
876,14969582,yutanosuke,2026-01-02 01:31:11,70.924430343652,1,yutanosuke
877,15009686,Zhuang Hoi Yuen,2026-01-02 09:06:32,70.924430932362,22,zhuanghoiyuen
878,14807498,Masaya Kawamata,2026-01-02 05:50:21,70.924431024666,8,masayakawamata
879,15046831,water joe,2026-01-02 07:59:15,70.924431382851,1,waterjoe
880,14999762,Muhammed Acuz,2026-01-01 21:16:08,70.924431707038,4,majouz
881,15044678,sugarcrash,2026-01-02 01:02:49,70.924432133467,4,sugarcrash
882,15035865,Aji Samudra,2026-01-07 08:28:23,70.924433347156,3,ajisamudra
883,14800816,Jai Kamal,2026-01-01 16:38:48,70.92451311042,7,jtheyogi
884,15015481,NNMax,2026-01-01 12:48:02,70.926127110373,15,ashok205
885,15052428,Zhuoran Zhang,2026-01-03 23:00:53,70.926149550346,5,keltonz
886,14884821,Rio Kakehi,2026-01-10 05:17:06,70.926149550346,2,rkakehi
887,15024551,nemuilemon,2026-01-10 17:23:21,70.926149550346,4,nemuilemon
888,15031519,psywza0829,2026-01-10 17:54:01,70.926149550346,4,psywza0829
889,15041083,PARAG VIJAY PAWAR,2026-01-03 09:59:34,70.92615084922,2,paragpawar2008
890,14989644,HASTMILA,2026-01-01 10:03:08,70.931358865752,3,hyndavimovva
891,15060765,Binh Duong,2026-01-09 03:27:58,70.931362250834,5,duongthihoabinh
892,15041549,teateatu,2026-01-02 09:46:11,70.932309912593,1,teateatu
893,15037733,Weiyu Huang,2026-01-01 03:31:25,70.932313486025,6,weiyuhuang
894,14959102,Yoruet,2025-12-31 19:07:51,70.935423404808,30,"linwei5d,xiaogushi,yoruet,yuhury"
895,14815062,Alex Schiaucu,2026-01-18 09:28:36,70.936358165936,41,alexsch86
896,14769963,Kaiser,2025-12-31 22:15:22,70.936673755884,3,snnguynvnk19hl
897,15015940,JISHNU CHAUHAN,2026-01-02 11:18:39,70.936673758122,4,jishnuchauhan1
898,15005870,tossyhal,2026-01-01 07:59:09,70.936698433321,5,tossyhal
899,15042877,HAFIZ MUHAMMAD IMRAN KHAN,2025-12-31 21:49:32,70.937437760161,1,csmimrankhan
900,15049146,Özlem Gülsüm Kılıçkaya,2026-01-02 20:12:34,70.939829796827,1,zlemglsmklkaya
901,14918742,DebugBird,2026-01-01 12:06:11,70.939884593854,11,pinecone101
902,14930827,Gegerout,2026-01-04 19:04:21,70.940921492409,15,gegerout
903,15054997,Niki_f(x),2026-01-08 12:18:46,70.94092149277,6,nikifx
904,15012503,HJ,2025-12-30 22:48:49,70.953745057231,4,thekingofkings
905,15017509,vibrissae,2025-12-30 15:56:49,70.958362195851,7,vibrissae
906,14997140,Gautier,2025-12-30 16:00:31,70.966749146835,15,brotye
907,14786934,through,2025-12-31 06:18:40,70.968180263731,2,through
908,15041366,youlemei,2025-12-31 09:02:56,70.970927571846,1,youleme
909,14793575,Manas Rajan Pandya,2025-12-31 05:42:55,70.970927635166,13,manasrajanpandya
910,15040608,Yangcheng Huang,2025-12-31 05:59:30,70.970927635166,3,hych0317
911,15022499,ışınsu,2025-12-31 00:09:34,70.97092763684,1,isinsuu
912,14830942,Chinaza Okereke,2025-12-31 10:24:15,70.97092763684,39,chinazaokereke
913,15028922,Harsh Bansal,2025-12-31 06:32:30,70.970927637103,9,harshbansal27
914,14893793,Kush,2025-12-31 12:35:01,70.970927637103,25,kushchhunchha
915,14850023,MOHAMMADJAFAR ZAMANI,2025-12-31 11:20:50,70.970927658281,115,mohammadjafarzamani
916,14782470,lllleeeo,2025-12-30 16:15:38,70.970939785367,7,lllleeeo
917,14927711,Half Life 3,2025-12-30 16:48:38,70.970939785367,41,"alperenaslann,c0decad0"
918,14770935,Muhammad Awais,2025-12-30 20:27:24,70.970939785367,5,paharpurailab
919,14808971,Merry Christmas,2025-12-31 07:01:20,70.970939785367,7,"jamerrys,sherrychen233"
920,14898606,Jobless Team,2026-01-10 14:47:31,70.970939785367,5,"slavanorm,surenvayradyan"
921,15018074,mistyotter,2025-12-31 06:09:55,70.978212140795,21,egortkachenko
922,15018279,Arou,2025-12-30 11:43:21,70.979251133636,4,kondoh
923,15039153,nightelf,2025-12-30 13:18:28,70.979251133636,1,nightelfdavid
924,14942583,Antra Bansal,2025-12-30 09:20:17,70.979251258318,8,antrabansal
925,15019962,SSAD,2025-12-30 08:19:41,70.979264798183,4,"adarshompanigrahi,sudhanshus24"
926,15037939,habahaoli,2025-12-30 08:02:04,70.979264798547,5,habahaoli
927,14879791,yoki2022,2025-12-30 05:08:46,70.979264849814,25,yoki2022
928,14852272,cookie,2025-12-30 04:16:43,70.97926485307,8,ryokuki
929,15035764,book'n jean,2025-12-30 06:29:50,70.979266793482,4,booknjean
930,14962077,Yukeiso,2025-12-30 04:15:26,70.979266797012,11,katayuji
931,14772600,fgwiebfaoish,2026-01-11 11:26:40,70.979266797012,1,fgwiebfaoish
932,15035799,Marco DG,2025-12-29 17:41:52,70.979963867271,5,marcodg
933,14788215,lhagiimn,2025-12-30 07:33:13,70.979964549923,9,lhagiimn
934,15033679,Zafer Saba,2025-12-29 11:23:35,70.979964555663,2,zafersaba
935,15036407,Kennedyvw,2025-12-29 18:07:06,70.980650633842,1,kennedyvw
936,15036453,Mckernansc,2025-12-29 18:20:06,70.983815363092,1,mckernansc
937,15036491,ttytaen,2025-12-29 18:38:27,70.983815363092,1,ttytaen
938,15036522,yIrwindc,2025-12-29 18:39:57,70.983815363092,1,yirwindc
939,15036569,cpherryuy,2025-12-29 19:06:51,70.983815363092,1,cpherryuy
940,15036613,RMurphyhj,2025-12-29 19:22:47,70.983815363092,1,rmurphyhj
941,15036652,Clyattrf,2025-12-29 19:28:16,70.983815363092,1,clyattrf
942,15036689,Chrishawhk,2025-12-29 19:58:19,70.983815363092,1,kchrishawhk
943,15036733,LLTruongtc,2025-12-29 20:15:43,70.983815363092,1,lltruongtc
944,15036776,Gettleeg,2025-12-29 20:28:28,70.983815363092,1,gettleeg
945,15036804,Mccrackenby,2025-12-29 20:48:01,70.983815363092,1,mccrackenby
946,15036826,Brendanson,2025-12-29 21:03:33,70.983815363092,1,brendanson
947,15036859,YGilbertri,2025-12-29 21:20:45,70.983815363092,1,ygilbertri
948,15036882,AnneVosf,2025-12-29 21:36:42,70.983815363092,1,annevosf
949,15036901,AIKentij,2025-12-29 21:51:10,70.983815363092,1,aikentij
950,15036939,rriquezt,2025-12-29 21:55:29,70.983815363092,1,rriquezt
951,14777787,Vincent Schuler,2025-12-28 21:02:49,70.985250083779,22,vincentschuler
952,14772067,Monica,2025-12-29 08:50:38,70.985998853418,6,sor4chi
953,15011483,Dương Minh Quân,2025-12-29 15:06:34,70.986168217891,25,qundngdngminhqun
954,15026177,doro denn,2025-12-30 08:30:52,70.986178209689,7,"aldehyde72,dorodenn,kuniakisatori"
955,15040420,Michael Silverblatt,2025-12-31 03:10:19,70.986182002621,2,msilverblatt
956,15034593,Xiao ching chong,2025-12-29 08:53:59,70.986182364572,1,mayankupadhyay01geo
957,15036222,Blandrh,2025-12-29 17:02:20,70.987543784393,1,blandrh
958,15036279,Brazzleka,2025-12-29 17:18:41,70.987543784393,1,brazzleka
959,15036337,CristiBren,2025-12-29 17:21:41,70.987543784393,1,cristibren
960,15036378,Bertieco,2025-12-29 17:53:14,70.987543784393,1,bertieco
961,15004810,hamed,2026-01-01 16:42:47,70.990689377965,3,hamedhm
962,15036196,Brian Edwards,2026-01-04 18:54:13,70.990689395643,2,brianedwards
963,15020498,mturk24,2025-12-29 00:01:19,70.99069202164,21,mturk24
964,15033093,Aditya Goyal,2025-12-28 20:36:06,70.990692023454,3,synthreaper
965,14828439,Sho KIRINO,2025-12-29 14:50:37,70.990692023454,3,shokirino
966,14852156,peroon,2026-01-02 22:52:22,71.004669522893,5,peroon
967,14817564,szyulian,2026-01-02 07:24:27,71.005570426079,3,szyulian
968,14816277,sasaaaa,2025-12-28 11:16:08,71.005684984776,33,fieldhh
969,14917380,Nguyễn Công Tuấn,2025-12-28 08:14:40,71.006197134237,79,nctuan
970,14845680,utsav Lamichhane,2026-01-02 18:22:07,71.006199924085,9,lamichhaneutsav
971,15064010,Sahil Bhardwaj,2026-01-13 09:08:11,71.006199924085,27,sahilsrm4
972,15000945,Bo-chan,2025-12-28 04:00:29,71.006337124099,2,yuanyuan98
973,14969577,1984akg,2025-12-28 06:25:28,71.006337124099,2,hirokiarashi
974,14889847,Sanat Kulkarni,2025-12-28 10:33:07,71.006352502168,3,sanatkulkarni
975,15022691,Mingjia Li,2025-12-28 01:42:09,71.007426255837,15,solidhtwoo2
976,15030620,QQQXXX123,2025-12-28 12:55:19,71.007633168994,1,qqqxxx123
977,14964221,t fuku,2025-12-27 13:55:28,71.007660577958,22,ttyn4519
978,15023271,Slomna,2025-12-27 17:11:46,71.007661014227,4,slomna
979,14991429,C R Suthikshn Kumar,2025-12-27 16:42:44,71.007661133853,3,crsuthikshnkumar
980,14807423,cherish_zhang,2025-12-27 13:07:30,71.007667088875,2,cherishzhang
981,14805118,OptiExperts,2025-12-27 19:33:14,71.007667930509,4,rishikeshkushwaha
982,14831714,Abu Kanabek [dsmlkz],2025-12-27 23:21:15,71.007668017981,43,abukanabek
983,15005576,AAI,2025-12-27 11:21:00,71.007668019178,2,aiolapo
984,14987558,Ahmad,2025-12-27 11:55:29,71.007668058433,6,ak7660
985,14926919,Yusuke Takeuchi,2025-12-27 04:55:54,71.007740130772,10,yusuketakeuchi828
986,14963268,Chanchal Alam,2025-12-27 06:35:06,71.007740130772,1,chanchal24
987,15028312,wwyaing,2026-01-02 05:36:24,71.007740166058,2,wwyaing
988,14977903,Gappy,2025-12-27 04:55:55,71.007740215844,5,takahirohigasa
989,14985034,Adam Sierakowski,2025-12-27 00:19:36,71.007770755103,12,adamsierakowski
990,14836589,JehadAT,2025-12-29 15:06:20,71.007866059991,7,jehadat
991,15028322,spoonbobo,2025-12-27 08:58:34,71.007874344486,1,poonszesen
992,15026018,fuytrs,2025-12-26 13:26:06,71.007880248801,1,fuytrs
993,14866424,fsm2025,2025-12-31 11:05:15,71.00828730766,24,"aizawak,koikerintokaggle,rnleagm,ryomaarakaki"
994,15026080,Devendra Parihar,2025-12-29 09:17:00,71.008679723369,5,dev523
995,15025180,AI Knight,2025-12-26 08:46:43,71.00868012719,1,yijiangzhengjianhu
996,15024448,w574583469,2025-12-26 07:55:09,71.008680393778,1,w574583469
997,15022686,Deralive,2025-12-26 08:00:06,71.008680413108,2,deralive
998,14786286,Sumit Pandey,2025-12-26 06:20:40,71.00868258143,1,itsyoursumit
999,14892809,Ilya Sevastyanov,2025-12-26 00:38:10,71.008682757566,2,sev1lya
1000,14994135,Ernee,2025-12-25 21:55:48,71.008685161607,2,ekozyreff
1001,15017971,lucky_fun,2025-12-26 04:49:22,71.008686043097,13,azheng12138
1002,15023574,Ibrahim is Goated,2025-12-25 22:52:22,71.008953685632,7,middlehigh
1003,15018358,Nishant Singhal #2,2025-12-25 09:53:14,71.009017298426,1,stacknishant
1004,14980174,FrMafael,2025-12-25 19:22:48,71.009017654823,2,frmafael
